specimen	species	location	country	insecticide	concentration	exposure_time	phenotype	plate
WA-0697	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0698	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0699	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0700	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0701	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0702	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0703	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0704	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0705	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0706	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0707	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0708	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0709	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0710	gambiae	Obuasi	Ghana	PM	0.5	45	alive	WGS_PL10
WA-0711	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0712	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0713	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0714	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0715	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0716	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0717	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0718	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0719	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0720	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0721	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0722	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0723	gambiae	Obuasi	Ghana	PM	0.5	60	alive	WGS_PL10
WA-0724	gambiae	Obuasi	Ghana	PM	0.5	75	alive	WGS_PL10
WA-0725	gambiae	Obuasi	Ghana	PM	0.5	75	alive	WGS_PL10
WA-0726	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0727	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0728	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0729	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0730	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0731	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0732	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0733	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0734	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0735	gambiae	Aboisso	Cote_Ivoire	PM	0.5	60	dead	WGS_PL11
WA-0736	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0737	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0738	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0739	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0740	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0741	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0742	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0743	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0744	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0745	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0746	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0747	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0748	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0749	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0750	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0751	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0752	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0753	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0754	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0755	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0756	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0757	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0758	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0759	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0760	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0761	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0762	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0763	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0764	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0765	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0766	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0767	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0768	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0769	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0770	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0771	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0772	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0773	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0774	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0775	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0776	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0777	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0778	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0779	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0780	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0781	gambiae	Aboisso	Cote_Ivoire	PM	1	60	alive	WGS_PL12
WA-0782	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0783	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0784	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0785	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0786	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0787	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0788	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0789	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0790	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0791	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0792	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0793	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0794	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0795	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0796	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0797	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0798	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0799	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0800	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0801	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0802	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0803	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0804	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0805	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0806	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0807	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0808	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0809	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0810	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0811	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0812	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0813	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0814	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0815	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0816	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0817	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0818	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0819	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0820	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0821	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0822	gambiae	Baguida	Togo	PM	0.5	45	dead	WGS_PL13
WA-0823	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0824	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0825	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0826	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0827	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0828	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0829	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0830	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0831	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0832	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0833	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0834	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0835	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0836	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0837	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0838	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0839	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0840	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0841	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0842	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0843	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0844	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0845	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0846	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0847	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0848	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0849	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0850	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0851	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0852	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0853	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0854	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0855	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0856	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0857	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0858	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0859	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0860	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0861	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0862	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0863	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0864	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0865	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0866	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0867	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0868	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0869	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0870	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0871	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0872	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0873	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0874	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0875	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0876	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0877	gambiae	Baguida	Togo	PM	0.5	90	alive	WGS_PL14
WA-0878	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0879	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0880	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0881	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0882	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0883	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0884	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0885	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0886	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0887	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0888	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0889	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0890	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0891	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0892	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0893	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0894	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0895	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0896	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0897	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0898	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0899	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0900	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0901	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0902	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0903	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0904	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0905	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0906	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0907	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0908	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0909	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0910	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0911	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0912	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0913	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0914	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0915	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0916	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0917	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0918	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0919	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0920	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0921	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0922	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0923	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0924	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0925	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0926	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0927	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0928	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0929	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0930	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0931	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0932	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0933	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0934	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0935	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0936	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0937	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0938	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0939	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0940	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0941	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0942	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0943	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0944	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0945	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0946	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0947	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0948	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0949	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0950	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0951	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0952	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0953	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0954	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0955	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0956	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0957	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0958	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0959	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0960	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0961	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0962	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0963	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0964	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0965	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0966	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0967	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0968	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0969	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0970	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0971	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0972	coluzzii	Korle-Bu	Ghana	Delta	0.5	60	dead	WGS_PL15
WA-0973	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0974	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0975	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0976	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0977	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0978	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0979	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0980	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0981	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0982	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0983	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0984	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0985	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0986	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0987	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0988	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0989	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0990	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0991	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0992	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0993	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0994	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0995	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0996	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0997	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0998	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-0999	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1000	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1001	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1002	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1003	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1004	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1005	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1006	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1007	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1008	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1009	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1010	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1011	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1012	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1013	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1014	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1015	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1016	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1017	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
