	sample_id	partner_sample_id	contributor	country	location	year	month	latitude	longitude	sex_call	species_gambiae_coluzzii	aim_fraction_colu	species	insecticide	concentration	exposure_time	phenotype	plate
556	VBS19846-5563STDY7800922	WA-1166	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
557	VBS19849-5563STDY7800925	WA-1169	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.963	coluzzii	PM	0.5	60	dead	WGS_PL19
558	VBS19851-5563STDY7800927	WA-1171	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	0.5	60	dead	WGS_PL19
559	VBS19852-5563STDY7800928	WA-1172	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	0.5	60	dead	WGS_PL19
560	VBS19853-5563STDY7800929	WA-1173	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	0.5	60	dead	WGS_PL19
561	VBS19854-5563STDY7800930	WA-1174	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
562	VBS19855-5563STDY7800931	WA-1175	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	M	coluzzii	0.984	coluzzii	PM	0.5	60	dead	WGS_PL19
563	VBS19856-5563STDY7800932	WA-1176	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.976	coluzzii	PM	0.5	60	dead	WGS_PL19
564	VBS19857-5563STDY7800933	WA-1177	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	0.5	60	dead	WGS_PL19
565	VBS19861-5563STDY7800937	WA-1181	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	0.5	60	dead	WGS_PL19
566	VBS19862-5563STDY7800938	WA-1182	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	0.5	60	dead	WGS_PL19
567	VBS19863-5563STDY7800939	WA-1183	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	0.5	60	dead	WGS_PL19
568	VBS19864-5563STDY7800940	WA-1184	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
569	VBS19868-5563STDY7800944	WA-1188	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.962	coluzzii	PM	0.5	60	dead	WGS_PL19
570	VBS19869-5563STDY7800945	WA-1189	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	0.5	60	dead	WGS_PL19
571	VBS19870-5563STDY7800946	WA-1190	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	intermediate	0.806	coluzzii	PM	0.5	60	dead	WGS_PL19
572	VBS19871-5563STDY7800947	WA-1191	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	0.5	60	dead	WGS_PL19
573	VBS19872-5563STDY7800948	WA-1192	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.981	coluzzii	PM	0.5	60	dead	WGS_PL19
574	VBS19873-5563STDY7800949	WA-1193	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.964	coluzzii	PM	0.5	60	dead	WGS_PL19
575	VBS19876-5563STDY7800952	WA-1196	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	0.5	60	dead	WGS_PL19
576	VBS19878-5563STDY7800954	WA-1198	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
577	VBS19879-5563STDY7800955	WA-1199	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	0.5	60	dead	WGS_PL19
578	VBS19880-5563STDY7800956	WA-1200	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
579	VBS19881-5563STDY7800957	WA-1201	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
580	VBS19882-5563STDY7800958	WA-1202	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	0.5	60	dead	WGS_PL19
581	VBS19884-5563STDY7800960	WA-1204	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	intermediate	0.823	coluzzii	PM	0.5	60	dead	WGS_PL19
582	VBS19886-5563STDY7800962	WA-1206	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	0.5	60	dead	WGS_PL19
583	VBS19887-5563STDY7800963	WA-1207	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	0.5	60	dead	WGS_PL19
584	VBS19888-5563STDY7800964	WA-1208	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	0.5	60	dead	WGS_PL19
585	VBS19889-5563STDY7800965	WA-1209	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
586	VBS19890-5563STDY7800966	WA-1210	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
587	VBS19892-5563STDY7800968	WA-1212	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
588	VBS19893-5563STDY7800969	WA-1213	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
589	VBS19894-5563STDY7800970	WA-1214	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	0.5	60	dead	WGS_PL19
590	VBS19895-5563STDY7800971	WA-1215	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	0.5	60	dead	WGS_PL19
591	VBS19897-5563STDY7800972	WA-1217	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.98	coluzzii	PM	0.5	60	dead	WGS_PL19
592	VBS19900-5563STDY7800974	WA-1220	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
593	VBS19901-5563STDY7800975	WA-1221	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	0.5	60	dead	WGS_PL19
594	VBS19902-5563STDY7800976	WA-1222	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	0.5	60	dead	WGS_PL19
595	VBS19906-5563STDY7800977	WA-1226	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	intermediate	0.811	coluzzii	PM	0.5	60	dead	WGS_PL19
596	VBS19908-5563STDY7800979	WA-1228	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.981	coluzzii	PM	0.5	60	dead	WGS_PL19
597	VBS19909-5563STDY7800980	WA-1229	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	0.5	60	dead	WGS_PL19
598	VBS19910-5563STDY7800981	WA-1230	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	0.5	60	dead	WGS_PL19
599	VBS19911-5563STDY7800982	WA-1231	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.98	coluzzii	PM	0.5	60	dead	WGS_PL19
600	VBS19915-5563STDY7800986	WA-1235	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.97	coluzzii	PM	0.5	60	dead	WGS_PL19
601	VBS19916-5563STDY7800987	WA-1236	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	0.5	60	dead	WGS_PL19
602	VBS19917-5563STDY7800988	WA-1237	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.96	coluzzii	PM	0.5	60	dead	WGS_PL19
603	VBS19920-5563STDY7800991	WA-1240	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.978	coluzzii	PM	0.5	60	dead	WGS_PL19
604	VBS19921-5563STDY7800992	WA-1241	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.982	coluzzii	PM	1.0	60	alive	WGS_PL20
605	VBS19922-5563STDY7800993	WA-1242	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	1.0	60	alive	WGS_PL20
606	VBS19924-5563STDY7800994	WA-1244	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	1.0	60	alive	WGS_PL20
607	VBS19925-5563STDY7800995	WA-1245	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.966	coluzzii	PM	1.0	60	alive	WGS_PL20
608	VBS19926-5563STDY7800996	WA-1246	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	1.0	60	alive	WGS_PL20
609	VBS19927-5563STDY7800997	WA-1247	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
610	VBS19928-5563STDY7801000	WA-1248	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
611	VBS19929-5563STDY7801001	WA-1249	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
612	VBS19930-5563STDY7801002	WA-1250	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
613	VBS19932-5563STDY7801004	WA-1252	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
614	VBS19933-5563STDY7801005	WA-1253	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
615	VBS19934-5563STDY7801006	WA-1254	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	1	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	1.0	60	alive	WGS_PL20
616	VBS19937-5563STDY7801009	WA-1257	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	1.0	60	alive	WGS_PL20
617	VBS19939-5563STDY7801010	WA-1259	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
618	VBS19940-5563STDY7801011	WA-1260	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.964	coluzzii	PM	1.0	60	alive	WGS_PL20
619	VBS19941-5563STDY7801012	WA-1261	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.982	coluzzii	PM	1.0	60	alive	WGS_PL20
620	VBS19942-5563STDY7801013	WA-1262	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
621	VBS19944-5563STDY7801015	WA-1264	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.969	coluzzii	PM	1.0	60	alive	WGS_PL20
622	VBS19947-5563STDY7801018	WA-1267	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
623	VBS19948-5563STDY7801019	WA-1268	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.976	coluzzii	PM	1.0	60	alive	WGS_PL20
624	VBS19951-5563STDY7801022	WA-1271	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
625	VBS19952-5563STDY7801023	WA-1272	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
626	VBS19953-5563STDY7801024	WA-1273	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	1.0	60	alive	WGS_PL20
627	VBS19954-5563STDY7801025	WA-1274	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	1.0	60	alive	WGS_PL20
628	VBS19955-5563STDY7801026	WA-1275	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.962	coluzzii	PM	1.0	60	alive	WGS_PL20
629	VBS19956-5563STDY7801027	WA-1276	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.978	coluzzii	PM	1.0	60	alive	WGS_PL20
630	VBS19957-5563STDY7801028	WA-1277	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
631	VBS19958-5563STDY7801029	WA-1278	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	1.0	60	alive	WGS_PL20
632	VBS19960-5563STDY7801031	WA-1280	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.969	coluzzii	PM	1.0	60	alive	WGS_PL20
633	VBS19963-5563STDY7801034	WA-1283	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.97	coluzzii	PM	1.0	60	alive	WGS_PL20
634	VBS19964-5563STDY7801035	WA-1284	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	1.0	60	alive	WGS_PL20
635	VBS19965-5563STDY7801036	WA-1285	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	1.0	60	alive	WGS_PL20
636	VBS19968-5563STDY7801039	WA-1288	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	1.0	60	alive	WGS_PL20
637	VBS19971-5563STDY7801042	WA-1291	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
638	VBS19973-5563STDY7801043	WA-1293	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
639	VBS19976-5563STDY7801046	WA-1296	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.967	coluzzii	PM	1.0	60	alive	WGS_PL20
640	VBS19977-5563STDY7801047	WA-1297	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	1.0	60	alive	WGS_PL20
641	VBS19978-5563STDY7801048	WA-1298	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
642	VBS19979-5563STDY7801049	WA-1299	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
643	VBS19980-5563STDY7801050	WA-1300	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.968	coluzzii	PM	1.0	60	alive	WGS_PL20
644	VBS19981-5563STDY7801051	WA-1301	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.98	coluzzii	PM	1.0	60	alive	WGS_PL20
645	VBS19982-5563STDY7801052	WA-1302	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	1.0	60	alive	WGS_PL20
646	VBS19983-5563STDY7801053	WA-1303	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.977	coluzzii	PM	1.0	60	alive	WGS_PL20
647	VBS19988-5563STDY7801058	WA-1308	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.97	coluzzii	PM	1.0	60	alive	WGS_PL20
648	VBS19989-5563STDY7801059	WA-1309	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
649	VBS19990-5563STDY7801060	WA-1310	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.969	coluzzii	PM	1.0	60	alive	WGS_PL20
650	VBS19991-5563STDY7801061	WA-1311	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.976	coluzzii	PM	1.0	60	alive	WGS_PL20
651	VBS19992-5563STDY7801062	WA-1312	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.961	coluzzii	PM	1.0	60	alive	WGS_PL20
652	VBS19996-5563STDY7801066	WA-1316	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	1.0	60	alive	WGS_PL20
653	VBS19997-5563STDY7801067	WA-1317	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	1.0	60	alive	WGS_PL20
654	VBS19998-5563STDY7801068	WA-1318	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.978	coluzzii	PM	1.0	60	alive	WGS_PL20
655	VBS19999-5563STDY7801069	WA-1319	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.971	coluzzii	PM	1.0	60	alive	WGS_PL20
656	VBS20000-5563STDY7801070	WA-1320	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	1.0	60	alive	WGS_PL20
657	VBS20003-5563STDY7801073	WA-1323	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.973	coluzzii	PM	1.0	60	alive	WGS_PL20
658	VBS20004-5563STDY7801074	WA-1324	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.967	coluzzii	PM	1.0	60	alive	WGS_PL20
659	VBS20005-5563STDY7801075	WA-1325	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.981	coluzzii	PM	1.0	60	alive	WGS_PL20
660	VBS20006-5563STDY7801076	WA-1326	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.972	coluzzii	PM	1.0	60	alive	WGS_PL20
661	VBS20007-5563STDY7801077	WA-1327	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.974	coluzzii	PM	1.0	60	alive	WGS_PL20
662	VBS20008-5563STDY7801078	WA-1328	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	1.0	60	alive	WGS_PL20
663	VBS20013-5563STDY7801083	WA-1333	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.975	coluzzii	PM	1.0	60	alive	WGS_PL20
664	VBS20014-5563STDY7801084	WA-1334	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.978	coluzzii	PM	1.0	60	alive	WGS_PL20
665	VBS20015-5563STDY7801085	WA-1335	Alexander Egyir-Yawson	Ghana	Korle-Bu	2018	2	5.537	-0.24	F	coluzzii	0.979	coluzzii	PM	1.0	60	alive	WGS_PL20
666	VBS20016-5568STDY7801288	WA-0325	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.069	gambiae	Delta	2.0	60	dead	WGS_PL5
667	VBS20017-5568STDY7801289	WA-0326	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.042	gambiae	Delta	2.0	60	dead	WGS_PL5
668	VBS20018-5568STDY7801290	WA-0327	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	2.0	60	dead	WGS_PL5
669	VBS20019-5568STDY7801291	WA-0328	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.037	gambiae	Delta	2.0	60	dead	WGS_PL5
670	VBS20020-5568STDY7801292	WA-0329	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.071	gambiae	Delta	2.0	60	dead	WGS_PL5
671	VBS20021-5568STDY7801293	WA-0330	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.048	gambiae	Delta	2.0	60	dead	WGS_PL5
672	VBS20022-5568STDY7801294	WA-0331	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	2.0	60	dead	WGS_PL5
673	VBS20023-5568STDY7801295	WA-0332	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.025	gambiae	Delta	2.0	60	dead	WGS_PL5
674	VBS20024-5568STDY7801296	WA-0333	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.026	gambiae	Delta	2.0	60	dead	WGS_PL5
675	VBS20025-5568STDY7801297	WA-0334	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	2.0	60	dead	WGS_PL5
676	VBS20026-5568STDY7801298	WA-0335	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	2.0	60	dead	WGS_PL5
677	VBS20027-5568STDY7801299	WA-0336	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.045	gambiae	Delta	2.0	60	dead	WGS_PL5
678	VBS20028-5568STDY7801300	WA-0337	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	2.0	60	dead	WGS_PL5
679	VBS20029-5568STDY7801301	WA-0338	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	2.0	60	dead	WGS_PL5
680	VBS20030-5568STDY7801302	WA-0339	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.029	gambiae	Delta	2.0	60	dead	WGS_PL5
681	VBS20031-5568STDY7801303	WA-0340	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	2.0	60	dead	WGS_PL5
682	VBS20032-5568STDY7801304	WA-0341	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	2.0	60	dead	WGS_PL5
683	VBS20033-5568STDY7801305	WA-0342	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.04	gambiae	Delta	2.0	60	dead	WGS_PL5
684	VBS20034-5568STDY7801306	WA-0343	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.024	gambiae	Delta	2.0	60	dead	WGS_PL5
685	VBS20035-5568STDY7801307	WA-0344	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	2.0	60	dead	WGS_PL5
686	VBS20036-5568STDY7801308	WA-0345	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	2.0	60	dead	WGS_PL5
687	VBS20037-5568STDY7801309	WA-0346	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.023	gambiae	Delta	2.0	60	dead	WGS_PL5
688	VBS20038-5568STDY7801310	WA-0347	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.02	gambiae	Delta	2.0	60	dead	WGS_PL5
689	VBS20039-5568STDY7801311	WA-0348	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.02	gambiae	Delta	2.0	60	dead	WGS_PL5
690	VBS20040-5568STDY7801312	WA-0349	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.021	gambiae	Delta	2.0	60	dead	WGS_PL5
691	VBS20041-5568STDY7801313	WA-0350	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	2.0	60	dead	WGS_PL5
692	VBS20042-5568STDY7801314	WA-0351	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	2.0	60	dead	WGS_PL5
693	VBS20043-5568STDY7801315	WA-0352	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.023	gambiae	Delta	2.0	60	dead	WGS_PL5
694	VBS20044-5568STDY7801316	WA-0353	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	2.0	60	dead	WGS_PL5
